LDY_RANK,종목코드,종목명,시장,업종_대분류,종가,거래대금(억원),시가총액(억원),켈리_수량,추천금액(만원),상태,ROUTE,ACTION_PRIORITY,IS_ACTIVE,IS_NOW_ENTRY,IS_WATCH,DISPLAY_SCORE,FINAL_SCORE,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,NEWS_SCORE,ELITE_SCORE,AXIS_MEAN,AXIS_GAP,BALANCE_SCORE,RR_NOW_TP1,ENTRY_GAP_PCT,ELITE_REASON,TOP_PICK,추천매수가,손절가,추천매도가1,추천매도가2,TRIGGER,V_POWER,거래강도,VWAP,POC_GAP,NEWS_REASON,TTM_SQUEEZE_CNT,Low_Trend_PCT,RSI14,이격도,SCORE_REASON_TOP1,SCORE_REASON_TOP2,SCORE_RISK,ROUTE_REASON,MACRO_RISK,MARKET_BREADTH,업종,거래대금(원),MFI14,BB_BW,TTM_SQUEEZE,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,NEAR_THRES,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,외인순매수,기관순매수,메이저순매수,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP_GAP,MACD_Slope_PCT,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,gap_pct,_data_length,consecutive_limit_up,MTF_WEEKLY_TREND,MTF_MONTHLY_TREND,MTF_DATA_SUFFICIENT,추천매도가3,ENTRY_ACTION,POSITION_PCT,PLAN_REASON,STOP_PCT,MAX_LOSS_PCT,RR_MULT,REGIME,TIME_STOP_DAYS,EXEC_RULE_ID,STOP_REASON,TP1_METHOD,TP1_PROB,TP2_METHOD,TP2_PROB,TP3_METHOD,TP3_PROB,개인순매수,업종_상세,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,V23_ATR_Pct,V23_OBV_Slope,V23_Upper_Shadow_Ratio,V23_SIGNAL_STATUS,ML_SCORE,ML_STATUS,TRIGGER_SCORE,RAW_TRIGGER_SCORE,EBS,PASS_EBS,W_STRUCT,W_TIMING,W_AI,SCORING_AXES,STRATEGY,REASON_THRESHOLD,기준일,시총기준일,AI_COMMENT,LDY_SCORE,TOTAL_SCORE,RANK_SCORE,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,ROW_BUILD_MODE,EST_WIN_RATE,CAL_HOLD_REASON,LOW_WR_FLAG,LEGACY_EST_WIN_RATE,LEGACY_LOW_WR_FLAG,CALIBRATION_MODE,CAL_N_TRADES,KELLY_PLANNED_B,KELLY_EMPIRICAL_B,KELLY_FINAL_B,KELLY_FRACTION,켈리_금액(원),KELLY_ENGINE,KELLY_ERROR,추천수량,STRATEGY_SCORE,STRATEGY_HORIZON,CARRY_FROM_DATE,CARRY_AGE_DAYS,IS_STALE_CARRY,STALE_PENALTY,DATA_FRESHNESS_OK,TP1_PCT,TOP_PICK_TYPE,EST_WIN_RATE_METHOD,EST_WIN_RATE_MODE,EST_WIN_RATE_N,CONFIG_VERSION,RUN_STATUS,DEGRADED_REASONS,CONFIDENCE_SCORE,MAX_ALLOWED_ROUTE,AXIS_MCAP,AXIS_BENCH,AXIS_FLOW,AXIS_NEWS,AXIS_SECTOR,AXIS_ML,AXIS_TRIGGER,FALLBACK_COUNT,AXIS_QUALITY,HAS_NEWS,HAS_FLOW,HAS_SECTOR,CARRY_FAIL_REASON,ENTRY_RISK_FLAG,ENTRY_RISK_LEVEL,ENTRY_RISK_RULE,ENTRY_RISK_REASON
587,355150,코스텍시스,KOSDAQ,반도체,57600,264.91,4491.3,0.0,,OVERHEAT,OVERHEAT,5,False,0,False,73.7,73.7,88.5,47.2,66.3,0.0,17.3,67.3,41.3,48.4,0.36,24.5,,0,46250.0,39300.0,64100.0,70600.0,,0.69,0.86,29258,160.36,특이사항 없음,0,130.4,76.2,30.8,STRUCT 강점,AI 보조,RSI 과열,과열 (RSI/수익률),CRITICAL,30.9,반도체 제조업,26490604950.0,73.0,120.22,0,0,15.55,-2.21,12.94,203.16,278.95,363.4,207.62,278.5,336.95,0.0,0.0,1,12.0,1,0,1.65,0.86,7661,-288,7373,1,1,34560.0,96.87,-0.8052,False,O,▲,59877,▼,X,X,-7.52,250,0,1,1,1,78000.0,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,15.03,6.0,2.6,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,SWING_20D,80,BB_UPPER,75,ATR_3.5x,45,0.0,반도체 제조업,-1.77741935483871,40.12096774193548,1.0,0.1572420634920635,0.04910252504961452,0.12734082397003746,OK,66.3,OK,38.89346529683098,38.89346529683098,4,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260518,20260518,,73.7,73.7,73.7,36.48,0.45,FRESH,0.535,,False,0.321,True,MATURE,6272.0,2.568,0.854,0.854,0.0,0.0,v22_calibrated,,,,,,,,,True,11.3,,ELITE_SCORE,MATURE,6272,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,1,ORANGE,C_ORANGE,STRUCT < 90 + VWAP_GAP > 15% 강한 과열
588,000660,SK하이닉스,KOSPI,반도체,1840000,117551.79,13113723.5,0.0,,OVERHEAT,OVERHEAT,5,False,0,False,67.3,67.3,79.0,68.7,33.4,0.0,16.7,60.4,45.6,43.0,0.33,16.5,,0,1579000.0,1367000.0,1995000.0,2106000.0,,-0.38,1.18,1181520,103.65,특이사항 없음,0,18.91,79.4,22.39,STRUCT 강점,TIMING 보조,RSI 과열,과열 (RSI/수익률),CRITICAL,30.9,반도체 제조업,11755178614060.0,65.9,80.06,0,0,1.15,-2.13,43.08,59.31,109.09,222.81,38.59,72.61,132.7,0.048,0.048,1,12.0,1,0,1.06,0.82,0,0,0,1,1,1577300.0,55.73,-0.3703,False,O,▲,2001843,▲,X,X,-2.14,250,0,1,1,1,2319000.0,enter,100.0,NORMAL+WARN:mcap=13113724억 — 원 단위 혼입 의심(>1000조)+PM_BLOCK_INTRADAY+EF:정상,13.43,4.0,2.0,normal,7.0,v1_sl_first_gap_at_open,NORMAL+WARN:mcap=13113724억 — 원 단위 혼입 의심(>1000조)+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,BB_UPPER,75,FIBO_1.272,40,0.0,반도체 제조업,-1.77741935483871,40.12096774193548,1.0,0.06975931677018633,0.08647641833794069,0.3433734939759036,OK,33.4,OK,60.0,60.0,2,0,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260518,20260518,,67.3,67.3,67.3,36.48,0.45,FRESH,0.535,,False,0.3,True,MATURE,6272.0,1.962,0.84,0.84,0.0,0.0,v22_calibrated,,,,,,,,,True,8.4,,ELITE_SCORE,MATURE,6272,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,1,RED,B_RED,STRUCT 70~85 위험 구간 + VWAP_GAP > 8% 과열
589,323350,다원넥스뷰,KOSDAQ,조선·기계·설비,24300,54.19,1946.6,0.0,,OVERHEAT,OVERHEAT,5,False,0,False,73.1,73.1,91.6,45.7,56.7,0.0,16.5,64.7,45.9,42.6,0.4,39.5,,0,17420.0,14800.0,28100.0,33050.0,,0.45,0.68,15203,181.89,특이사항 없음,0,5.51,82.5,46.49,STRUCT 강점,AI 보조,RSI 과열,과열 (RSI/수익률),CRITICAL,30.9,특수 목적용 기계 제조업,5418674200.0,86.1,131.12,0,0,-5.81,6.11,103.86,98.04,86.78,333.93,102.5,86.33,307.48,0.0,0.0,1,12.0,1,0,2.03,0.77,0,0,0,1,1,16440.0,59.83,-0.1184,False,O,▲,25532,▲,X,X,-1.16,250,0,1,1,1,39350.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,15.04,6.0,4.1,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,특수 목적용 기계 제조업,-1.6224285714285716,14.934714285714287,2.0,0.12192827748383303,0.1929703609569229,0.15966386554621848,OK,56.7,OK,37.566706676307476,37.566706676307476,4,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260518,20260518,,73.1,73.1,73.1,36.48,0.45,FRESH,0.535,,False,0.316,True,MATURE,6272.0,4.076,0.853,0.853,0.0,0.0,v22_calibrated,,,,,,,,,True,15.6,,ELITE_SCORE,MATURE,6272,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,
590,001450,현대해상,KOSPI,금융,38350,1322.57,32692.7,0.0,,OVERHEAT,OVERHEAT,5,False,0,False,53.7,53.7,51.1,80.4,27.7,0.0,15.2,53.1,52.7,34.1,0.14,16.9,,0,32800.0,30150.0,39500.0,44250.0,,2.74,5.32,33405,26.71,특이사항 없음,3,-1.01,80.5,22.79,TIMING 강점,STRUCT 보조,RSI 과열,과열 (RSI/수익률),CRITICAL,30.9,보험업,132256668375.0,80.6,24.01,0,0,14.99,26.36,26.15,25.74,8.18,38.95,5.02,-28.3,-51.16,0.0,0.0,1,8.6,1,0,1.83,0.88,47822,5791,53613,1,1,31295.0,14.8,0.4026,False,O,▲,32250,▲,O,X,4.35,250,0,1,1,1,,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:당일 10%+ 급등 분할 진입 + RSI 80+ 과열 분할 진입+ENTRY:split,8.08,5.0,2.5,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:당일 10%+ 급등 분할 진입 + RSI 80+ 과열 분할 진입+ENTRY:split,SWING_20D,80,SWING_60D,60,,0,0.0,보험업,-2.414761904761905,-10.430238095238096,10.0,0.0428385174147886,0.17660549146160115,0.23958333333333334,OK,27.7,OK,76.0,76.0,4,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260518,20260518,,53.7,53.7,53.7,36.48,0.45,FRESH,0.535,,False,0.3,True,MATURE,6272.0,2.528,0.809,0.809,0.0,0.0,v22_calibrated,,,,,,,,,True,3.0,,ELITE_SCORE,MATURE,6272,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,
591,090360,로보스타,KOSDAQ,조선·기계·설비,85600,716.31,8346.0,0.0,,OVERHEAT,OVERHEAT,5,False,0,False,65.7,65.7,83.2,42.4,46.6,0.0,15.0,57.4,40.8,49.0,0.56,14.4,,0,74800.0,63600.0,97900.0,109700.0,,-0.47,2.73,76678,10.79,특이사항 없음,0,7.94,75.5,20.1,STRUCT 강점,,RSI 과열,과열 (RSI/수익률),CRITICAL,30.9,특수 목적용 기계 제조업,71631215600.0,78.6,38.37,0,0,-3.6,21.94,17.42,33.75,9.74,24.42,38.21,9.29,-2.03,0.114,0.114,1,12.0,1,0,1.48,0.65,0,0,0,1,1,70650.0,11.63,0.4818,False,O,▲,78739,▲,O,X,6.53,250,0,1,1,1,124600.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,14.97,5.0,2.1,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,특수 목적용 기계 제조업,-1.6224285714285716,14.934714285714287,2.0,0.08252670226969293,0.019155590247981136,0.10218978102189781,OK,46.6,OK,46.80343322796056,46.80343322796056,6,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260518,20260518,,65.7,65.7,65.7,36.48,0.45,FRESH,0.535,,False,0.3,True,MATURE,6272.0,2.062,0.836,0.836,0.0,0.0,v22_calibrated,,,,,,,,,True,14.4,,ELITE_SCORE,MATURE,6272,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,1,RED,B_RED,STRUCT 70~85 위험 구간 + VWAP_GAP > 8% 과열
592,425040,티이엠씨,KOSDAQ,화학·소재,24000,452.14,5119.0,0.0,,OVERHEAT,OVERHEAT,5,False,0,False,65.4,65.4,81.8,28.3,66.7,0.0,14.0,58.9,53.5,33.1,0.23,24.0,,0,19350.0,16440.0,25750.0,27800.0,,0.62,0.61,14969,73.81,특이사항 없음,0,43.86,82.1,30.24,STRUCT 강점,AI 보조,RSI 과열,과열 (RSI/수익률),CRITICAL,30.9,기초 화학물질 제조업,45214095275.0,85.7,101.43,0,0,9.34,1.69,39.86,87.79,152.37,204.57,92.25,151.92,178.12,0.018,0.018,1,12.0,1,0,1.1,0.87,0,0,0,1,1,17612.0,60.32,-0.5143,False,O,▲,25336,▲,X,X,-1.59,250,0,1,1,1,29250.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,15.04,5.0,2.2,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,SWING_20D,80,BB_UPPER,75,ATR_3.5x,45,0.0,기초 화학물질 제조업,-8.170697674418605,-7.311162790697674,11.0,0.11767857142857142,0.24546976221949598,0.1891891891891892,OK,66.7,OK,29.726777502757997,29.726777502757997,4,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260518,20260518,,65.4,65.4,65.4,36.48,0.45,FRESH,0.535,,False,0.3,True,MATURE,6272.0,2.199,0.835,0.835,0.0,0.0,v22_calibrated,,,,,,,,,True,7.3,,ELITE_SCORE,MATURE,6272,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,1,RED,B_RED,STRUCT 70~85 위험 구간 + VWAP_GAP > 8% 과열
593,011070,LG이노텍,KOSPI,IT/전기전자,760000,2185.75,179870.0,0.0,,OVERHEAT,OVERHEAT,5,False,0,False,63.7,63.7,82.8,59.5,16.3,0.0,13.9,52.9,66.5,16.9,0.25,21.4,,0,626000.0,532000.0,818000.0,976000.0,,0.33,0.9,415663,175.98,특이사항 없음,0,51.93,81.1,27.46,STRUCT 강점,TIMING 보조,RSI 과열,과열 (RSI/수익률),CRITICAL,30.9,전자부품 제조업,218574974500.0,63.9,76.93,0,0,3.83,10.47,32.64,100.53,213.4,220.68,79.81,176.92,130.57,0.009,0.009,1,12.0,1,0,1.36,0.87,0,0,0,1,1,603900.0,82.84,-0.0915,False,O,▲,761748,▲,X,X,-1.64,250,0,1,1,1,1176000.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,15.02,4.0,2.0,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,전자부품 제조업,-5.460217391304347,3.1239130434782605,3.0,0.07706766917293233,0.11847395081054089,0.13,OK,16.3,OK,50.25461391557893,50.25461391557893,4,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260518,20260518,,63.7,63.7,63.7,36.48,0.45,FRESH,0.535,,False,0.3,True,MATURE,6272.0,2.043,0.832,0.832,0.0,0.0,v22_calibrated,,,,,,,,,True,7.6,,ELITE_SCORE,MATURE,6272,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,1,RED,B_RED,STRUCT 70~85 위험 구간 + VWAP_GAP > 8% 과열
594,001540,안국약품,KOSDAQ,바이오·의약품,10470,137.31,1365.5,0.0,,OVERHEAT,OVERHEAT,5,False,0,False,47.0,47.0,45.5,42.8,56.5,0.0,13.6,48.3,13.7,82.9,0.31,18.7,밸런스우수,0,8820.0,8030.0,11220.0,12300.0,,1.18,3.72,9345,10.3,특이사항 없음,0,-5.32,74.7,24.71,AI 강점,,RSI 과열,과열 (RSI/수익률),CRITICAL,30.9,의약품 제조업,13731393290.0,96.8,36.4,0,0,8.16,34.58,28.94,28.0,18.71,26.91,32.46,18.26,0.46,0.0,0.0,1,9.9,0,0,1.49,0.79,0,0,0,1,1,8471.0,12.04,0.7166,False,O,▲,8899,▲,O,X,2.79,250,0,1,1,1,13660.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,8.96,6.0,3.0,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,의약품 제조업,-4.465625,-20.19125,13.0,0.04952926729431027,0.09850984054780247,0.5067567567567568,OK,56.5,OK,20.5,20.5,4,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260518,20260518,,47.0,47.0,47.0,36.48,0.45,FRESH,0.535,,False,0.3,True,MATURE,6272.0,3.038,0.794,0.794,0.0,0.0,v22_calibrated,,,,,,,,,True,7.2,,ELITE_SCORE,MATURE,6272,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,
595,004710,한솔테크닉스,KOSPI,IT/전기전자,13890,172.6,4363.9,0.0,,OVERHEAT,OVERHEAT,5,False,0,False,65.0,65.0,91.7,23.7,43.0,0.0,12.2,52.8,68.0,15.0,0.4,32.7,,0,10470.0,8890.0,15870.0,16200.0,,0.71,0.47,9522,90.41,특이사항 없음,0,9.0,76.7,39.32,STRUCT 강점,,RSI 과열,과열 (RSI/수익률),CRITICAL,30.9,전자부품 제조업,17259824130.0,85.8,117.19,0,0,4.67,-1.77,70.85,87.45,136.22,132.27,66.73,99.74,42.16,0.132,0.132,1,12.0,0,0,4.96,0.78,0,0,0,1,1,10179.0,45.86,-0.3967,False,O,▲,14672,▲,X,X,-1.88,250,0,1,1,1,18970.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.09,6.0,3.4,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,전자부품 제조업,-5.460217391304347,3.1239130434782605,3.0,0.11771058315334773,0.4528375846027379,0.0995850622406639,OK,43.0,OK,25.16206715996958,25.16206715996958,4,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260518,20260518,,65.0,65.0,65.0,36.48,0.45,FRESH,0.535,,False,0.3,True,MATURE,6272.0,3.418,0.834,0.834,0.0,0.0,v22_calibrated,,,,,,,,,True,14.3,,ELITE_SCORE,MATURE,6272,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,
596,260970,에스앤디,KOSDAQ,유통·소비재,71800,175.66,2077.0,0.0,,OVERHEAT,OVERHEAT,5,False,0,False,38.3,38.3,17.5,49.3,81.9,0.0,12.1,49.6,64.4,19.5,0.14,18.3,,0,60700.0,53700.0,74400.0,92000.0,,1.71,4.72,59629,2.33,특이사항 없음,0,-5.88,69.4,24.24,AI 강점,,5일 급등,과열 (RSI/수익률),CRITICAL,30.9,기타 식품 제조업,17566218300.0,77.7,32.02,0,0,7.16,31.02,30.07,18.09,7.16,2.57,22.55,6.71,-23.88,0.108,0.108,1,11.5,0,0,1.13,0.89,0,0,0,1,1,55290.0,20.41,0.6673,False,O,▼,57805,▲,O,X,7.46,250,0,-1,-1,1,,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:갭 7%+ 분할 진입+ENTRY:split,11.53,6.0,2.0,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:갭 7%+ 분할 진입+ENTRY:split,SWING_20D,80,SWING_120D,45,,0,0.0,기타 식품 제조업,3.298666666666667,-8.854000000000001,8.0,0.05750099482690012,0.029593928622061852,0.2857142857142857,OK,81.9,OK,42.0,42.0,4,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260518,20260518,,38.3,38.3,38.3,36.48,0.45,FRESH,0.535,,False,0.3,True,MATURE,6272.0,1.957,0.775,0.775,0.0,0.0,v22_calibrated,,,,,,,,,True,3.6,,ELITE_SCORE,MATURE,6272,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,1,ORANGE,C_ORANGE,STRUCT < 90 + VWAP_GAP > 15% 강한 과열
597,041930,SY동아,KOSDAQ,화학·소재,7200,222.82,1094.4,0.0,,EXIT_WARNING,EXIT_WARNING,6,False,0,False,62.6,62.6,63.8,84.4,32.0,0.0,17.0,60.1,52.4,34.5,0.32,5.6,,0,6820.0,6270.0,7500.0,7970.0,,2.49,14.89,6736,12.0,특이사항 없음,0,-5.38,62.2,7.92,TIMING 강점,STRUCT 보조,저점 이탈,수급/거래량 이상 감지,CRITICAL,30.9,고무제품 제조업,22281805055.0,91.3,12.04,0,0,15.2,8.27,5.11,9.09,6.67,24.57,13.55,6.22,-1.88,0.0,0.0,1,9.1,0,1,3.95,0.78,0,0,0,1,1,5691.0,6.88,0.0338,False,O,▲,6507,▲,O,X,2.88,250,0,1,1,1,8610.0,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,8.06,6.0,1.2,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,SWING_20D,80,ATR_3.5x,45,FIBO_1.618,25,0.0,고무제품 제조업,-8.170697674418605,-7.311162790697674,11.0,0.04543650793650794,0.028123826444631378,0.2222222222222222,OK,32.0,OK,57.98188849730221,57.98188849730221,8,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260518,20260518,,62.6,62.6,62.6,36.48,0.45,FRESH,0.535,,False,0.3,True,MATURE,6272.0,1.236,0.829,0.829,0.0,0.0,v22_calibrated,,,,,,,,,True,4.2,,ELITE_SCORE,MATURE,6272,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,
598,321260,프로이천,KOSDAQ,반도체,3715,89.26,1047.3,0.0,,CARRY,CARRY,7,False,0,False,48.2,63.2,71.1,50.8,72.2,0.0,58.9,64.7,21.4,73.2,1.22,10.9,RR1.2,0,3350.0,2845.0,4780.0,5080.0,,1.25,0.35,3082,33.69,특이사항 없음,0,1.45,64.2,16.49,AI 강점,STRUCT 보조,,캐리 재계산 실패: legacy snapshot,CRITICAL,30.9,반도체 제조업,8926037618.0,82.7,83.1,0,0,-13.0,-1.2,49.5,24.46,114.74,76.07,21.77,106.59,61.4,0.024,0.024,1,12.0,0,0,2.3,0.55,0,0,0,1,1,3127.0,20.5,-0.0918,False,O,▲,4261,▲,X,X,-1.76,250,0,1,1,1,5690.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.07,6.0,2.8,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,반도체 제조업,0.3220000000000007,33.693714285714286,1.0,0.1328590655643145,0.2503388618350124,0.0074074074074074,OK,72.2,OK,25.0,25.0,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,60,20260518,20260515.0,,63.2,63.2,63.2,8.15,8.15,CARRY_LEGACY,0.535,,False,0.3,True,MATURE,6271.0,2.832,0.83,0.83,0.0,0.0,v22_calibrated,,,,,20260515.0,3.0,False,0.0,True,28.7,,ELITE_SCORE,MATURE,6272,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,"analyze_returned_none(ohlcv_len=373,mcap=982,in_top=True)",1,RED,B_RED,STRUCT 70~85 위험 구간 + VWAP_GAP > 8% 과열
599,038680,에스넷,KOSDAQ,IT/전기전자,5040,175.49,1003.6,0.0,,CARRY,CARRY,7,False,0,False,0.0,72.8,100.0,68.8,26.6,0.0,55.2,65.1,73.4,8.2,1.5,1.5,RR1.5 + 진입적정,0,4965.0,4215.0,6280.0,6590.0,,1.4,1.2,4740,34.12,특이사항 없음,0,20.64,53.9,6.11,STRUCT 강점,TIMING 보조,,캐리 재계산 실패: legacy snapshot,CRITICAL,30.9,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",17549036937.0,81.1,37.89,0,0,4.67,10.89,0.4,36.77,51.58,38.27,30.2,31.68,2.44,0.065,0.065,1,12.0,0,0,3.06,0.51,0,0,0,1,1,4116.5,6.32,0.1676,False,O,▲,4610,▲,O,X,1.04,250,0,1,1,1,7220.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.11,6.0,1.8,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",7.0463265306122445,31.196632653061226,4.0,,,,,26.6,OK,49.0,49.0,8,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,60,20260518,20260507.0,,72.8,72.8,72.8,19.9,19.9,CARRY_LEGACY,0.535,,False,0.3,True,MATURE,5320.0,1.753,0.881,0.881,0.0,0.0,v22_calibrated,,,default,default,20260507.0,11.0,True,20.0,True,24.6,,ELITE_SCORE,MATURE,6272,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,"analyze_returned_none(ohlcv_len=373,mcap=836,in_top=True)",0,GREEN,,
600,007460,에이프로젠,KOSPI,기타,4710,80.63,1034.0,0.0,,CARRY,CARRY,7,False,0,False,41.7,56.7,48.8,71.3,43.4,0.0,53.6,54.5,27.9,65.1,0.98,155.0,,0,1847.0,1570.0,7800.0,9850.0,,0.35,0.33,659,1037.03,특이사항 없음,0,0.0,72.7,167.7,TIMING 강점,,RSI 과열,캐리 재계산 실패: legacy snapshot,CRITICAL,30.9,기타 금속 가공제품 제조업,8063110728.0,90.1,529.64,0,0,-17.08,3.97,1582.14,1310.18,642.9,660.9,1307.49,634.75,646.23,0.008,0.008,1,12.0,0,0,2.01,0.59,0,0,0,1,1,3327.9,614.38,0.9553,False,X,▼,5298,▲,X,X,-2.29,234,0,1,1,1,12450.0,enter,100.0,NORMAL+WARN:ATR%=34.2% > 20% — 이상치 의심+PM_BLOCK_INTRADAY+EF:정상,15.0,6.0,21.5,normal,7.0,v1_sl_first_gap_at_open,NORMAL+WARN:ATR%=34.2% > 20% — 이상치 의심+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,기타 금속 가공제품 제조업,-2.0155000000000003,15.429833333333333,5.0,0.0821550463188688,0.156191458037083,0.2727272727272727,OK,43.4,OK,46.5,46.5,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,60,20260518,20260515.0,,56.7,56.7,56.7,8.15,8.15,CARRY_LEGACY,0.535,,False,0.3,True,MATURE,6271.0,21.491,0.816,0.816,0.0,0.0,v22_calibrated,,,,,20260515.0,3.0,False,0.0,True,65.6,,ELITE_SCORE,MATURE,6272,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,"analyze_returned_none(ohlcv_len=373,mcap=960,in_top=True)",1,ORANGE,C_ORANGE,STRUCT < 90 + VWAP_GAP > 15% 강한 과열
